beaglebone,22.4,46.1,22.90,89899.00,997.54,89906.00,0.0,0.0,225,Sun Mar 20 04:15:03 IST 2016,
beaglebone,22.5,46.1,23.00,90155.00,974.45,90154.00,0.0,0.0,225,Sun Mar 27 12:15:06 IST 2016,
beaglebone,22.7,43.6,23.30,90143.00,975.55,90145.00,0.0,0.0,,Sun Mar 27 12:18:10 IST 2016,
beaglebone,22.7,43.6,23.40,90143.00,975.37,90146.00,0.0,0.0,,Sun Mar 27 12:21:03 IST 2016,
beaglebone,23.0,43.5,23.60,90145.00,975.18,90141.00,0.0,0.0,,Sun Mar 27 12:24:03 IST 2016,
beaglebone,23.1,42.9,23.70,90138.00,975.64,90141.00,0.0,0.0,,Sun Mar 27 12:27:03 IST 2016,
beaglebone,23.1,43.0,23.80,90137.00,976.10,90136.00,0.0,0.0,,Sun Mar 27 12:30:03 IST 2016,
beaglebone,23.3,43.4,23.90,90137.00,975.82,90142.00,0.0,0.0,,Sun Mar 27 12:33:08 IST 2016,
beaglebone,23.3,43.2,24.00,90125.00,977.38,90129.00,0.0,0.0,,Sun Mar 27 12:36:08 IST 2016,
beaglebone,23.3,43.3,24.00,90126.00,977.66,90120.00,0.0,0.0,,Sun Mar 27 12:39:03 IST 2016,
beaglebone,23.4,43.2,24.20,90122.00,977.38,90127.00,0.0,0.0,,Sun Mar 27 12:42:03 IST 2016,
beaglebone,23.6,43.4,24.20,90120.00,977.20,90127.00,0.0,0.0,,Sun Mar 27 12:45:03 IST 2016,
beaglebone,23.6,43.1,24.30,90122.00,977.38,90123.00,0.0,0.0,,Sun Mar 27 12:48:03 IST 2016,
beaglebone,23.8,43.8,24.40,90111.00,978.02,90113.00,0.0,0.0,,Sun Mar 27 12:51:06 IST 2016,
beaglebone,23.7,44.0,24.60,90110.00,978.20,90108.00,0.0,0.0,,Sun Mar 27 12:54:03 IST 2016,
beaglebone,24.1,43.5,24.60,90099.00,979.67,90098.00,0.0,0.0,,Sun Mar 27 12:57:03 IST 2016,
beaglebone,24.1,42.7,24.60,90095.00,979.76,90098.00,0.0,0.0,,Sun Mar 27 13:00:04 IST 2016,
